-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 05/14/2026 in LST
Location: latitude  23.8103   longitude 90.4125 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 10.06 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M
1982,3,1,24.14,33.08,17.9,44.7,0.1,2.03
1982,3,2,23.58,31.94,18.37,60.93,3.37,2.66
1982,3,3,20.07,25.31,16.09,70.06,0.38,2.24
1982,3,4,21.24,29.99,14.5,54.49,0.0,2.37
1982,3,5,21.71,29.31,14.66,39.74,0.25,2.18
1982,3,6,20.91,27.25,15.8,58.93,31.36,1.43
1982,3,7,20.33,24.48,16.87,71.89,13.59,1.56
1982,3,8,22.15,30.51,14.29,51.84,0.0,1.86
1982,3,9,21.5,30.04,13.74,38.11,0.0,1.76
1982,3,10,24.28,32.54,15.87,34.77,0.01,1.46
1982,3,11,25.51,32.83,18.81,42.13,0.01,1.39
1982,3,12,26.17,34.18,19.17,50.55,1.16,1.73
1982,3,13,25.18,33.84,18.34,49.96,0.34,2.07
1982,3,14,23.7,32.0,15.48,38.05,0.01,1.51
1982,3,15,24.84,33.31,17.64,36.9,0.0,1.35
1982,3,16,25.7,34.22,17.2,38.77,0.0,1.57
1982,3,17,27.09,35.55,18.56,57.15,0.0,2.36
1982,3,18,26.29,32.17,21.52,67.17,13.53,2.04
1982,3,19,26.07,31.3,21.35,71.08,11.79,1.59
1982,3,20,27.72,34.54,20.77,59.11,0.99,1.59
1982,3,21,27.45,35.66,19.28,43.42,0.0,1.3
1982,3,22,27.88,36.05,19.49,36.96,0.0,1.37
1982,3,23,29.11,36.39,20.65,36.91,0.0,1.25
1982,3,24,29.11,37.56,20.72,49.07,0.0,1.55
1982,3,25,28.73,36.19,21.25,42.32,1.19,2.07
1982,3,26,24.89,31.08,18.94,58.11,0.2,2.49
1982,3,27,25.32,32.93,17.86,60.84,2.13,1.21
1982,3,28,27.29,34.91,20.88,38.84,0.04,1.34
1982,3,29,28.0,35.62,19.83,34.4,0.0,1.19
1982,3,30,29.4,37.05,21.51,36.48,0.0,1.25
1982,3,31,29.36,37.03,22.67,53.9,0.02,3.33
1982,4,1,30.02,38.7,22.96,56.27,1.09,3.95
1982,4,2,30.67,39.03,25.13,63.15,3.22,4.64
1982,4,3,29.33,35.55,24.93,74.17,46.88,3.39
1982,4,4,28.19,33.55,24.6,78.31,37.93,3.96
1982,4,5,28.78,35.36,23.88,72.51,1.57,3.69
1982,4,6,27.76,32.01,23.73,74.82,0.04,2.77
1982,4,7,29.14,35.64,23.94,68.5,0.42,2.83
1982,4,8,29.53,36.2,24.03,67.32,1.09,2.98
1982,4,9,30.07,37.16,22.99,57.92,0.0,2.04
1982,4,10,29.96,36.59,23.24,60.65,0.04,2.3
1982,4,11,29.37,35.35,24.33,61.83,3.23,2.74
1982,4,12,29.25,36.3,23.37,61.6,3.91,3.25
1982,4,13,28.47,35.08,22.57,65.35,0.95,2.85
1982,4,14,28.51,35.5,22.83,62.72,3.73,3.02
1982,4,15,28.56,35.68,22.47,65.22,2.38,3.48
1982,4,16,28.42,35.65,23.37,70.2,10.12,2.98
1982,4,17,26.57,31.5,22.53,73.08,4.3,2.88
1982,4,18,24.97,29.1,21.77,80.54,5.36,2.48
1982,4,19,26.21,32.43,19.64,71.03,1.33,1.92
1982,4,20,26.12,30.49,22.91,74.54,5.02,2.34
1982,4,21,28.45,34.96,22.69,66.52,1.61,2.34
1982,4,22,29.37,36.03,22.79,64.17,0.53,2.52
1982,4,23,29.56,36.6,23.46,64.45,1.25,2.42
1982,4,24,30.53,37.85,24.32,61.63,2.69,2.53
1982,4,25,30.04,36.82,24.46,65.23,5.14,3.51
1982,4,26,29.36,35.89,24.39,70.53,12.69,3.06
1982,4,27,29.55,37.12,23.89,68.57,6.57,3.21
1982,4,28,29.58,35.55,24.38,69.15,16.7,3.23
1982,4,29,30.64,37.98,24.82,64.31,0.06,3.61
1982,4,30,30.41,38.05,24.93,62.51,1.32,2.67
1982,5,1,30.99,38.74,24.77,61.22,0.34,2.98
1982,5,2,30.19,37.47,24.51,67.17,10.64,3.01
1982,5,3,29.82,37.02,24.88,64.9,1.42,3.81
1982,5,4,29.48,36.69,23.11,66.34,11.71,3.26
1982,5,5,27.85,32.93,23.61,81.41,100.71,2.24
1982,5,6,28.8,34.69,23.42,74.74,0.48,2.06
1982,5,7,29.43,36.1,23.78,70.19,0.0,2.98
1982,5,8,28.73,35.24,23.92,76.72,2.73,3.02
1982,5,9,29.11,34.76,24.92,78.65,1.02,3.11
1982,5,10,28.86,34.48,24.93,77.04,1.4,3.71
1982,5,11,28.64,33.28,25.11,79.95,11.8,3.53
1982,5,12,27.96,31.45,25.52,86.36,24.54,3.36
1982,5,13,27.59,30.77,24.76,84.72,18.59,1.76
1982,5,14,27.88,31.51,24.74,84.02,1.08,1.8
1982,5,15,27.84,31.41,24.53,78.33,12.03,0.91
1982,5,16,28.39,31.94,23.75,74.69,1.14,1.19
1982,5,17,28.08,31.67,24.76,76.71,15.31,1.48
1982,5,18,28.36,33.68,22.63,69.32,7.46,0.85
1982,5,19,28.99,34.38,22.62,65.74,0.0,1.06
1982,5,20,29.35,34.93,23.03,65.13,0.0,0.99
1982,5,21,30.15,36.07,24.24,67.32,0.0,1.34
1982,5,22,30.28,36.0,24.49,67.12,0.0,1.18
1982,5,23,29.63,34.12,25.37,67.0,0.0,0.97
1982,5,24,30.16,35.33,26.04,64.18,0.08,0.96
1982,5,25,30.91,36.99,24.71,65.96,0.03,1.3
1982,5,26,30.92,35.98,26.25,70.64,3.59,2.13
1982,5,27,30.14,35.41,26.0,75.55,0.73,3.28
1982,5,28,29.64,34.72,25.51,77.15,3.56,3.25
1982,5,29,29.5,33.59,25.69,78.62,0.96,2.99
1982,5,30,30.19,35.24,26.14,77.77,7.72,2.97
1982,5,31,29.81,33.93,25.97,77.98,5.24,2.26
1982,6,1,29.31,32.69,25.78,79.19,27.78,1.24
1982,6,2,29.95,33.83,25.6,76.41,0.03,1.42
1982,6,3,29.15,33.58,26.37,80.33,17.49,2.3
1982,6,4,28.92,33.31,25.66,80.94,6.56,3.61
1982,6,5,29.65,34.84,24.94,76.34,1.9,2.17
1982,6,6,30.37,36.06,25.35,73.74,0.68,2.63
1982,6,7,30.52,36.22,25.94,73.22,0.01,3.24
1982,6,8,29.84,34.97,25.46,77.24,1.11,3.53
1982,6,9,28.62,31.55,26.47,84.47,4.54,4.4
1982,6,10,28.12,31.17,25.71,84.38,8.11,3.86
1982,6,11,28.18,31.79,25.32,83.41,16.22,2.76
1982,6,12,27.58,30.54,25.28,85.62,17.45,2.3
1982,6,13,27.92,31.31,25.06,86.29,3.28,2.67
1982,6,14,28.32,32.05,25.69,83.26,7.27,3.69
1982,6,15,28.2,31.91,25.11,83.14,2.29,3.11
1982,6,16,28.29,32.19,25.29,84.25,0.99,3.43
1982,6,17,28.15,31.31,26.1,87.56,2.58,2.52
1982,6,18,28.83,33.2,25.39,82.5,13.43,2.39
1982,6,19,27.96,29.88,25.97,90.35,12.34,2.87
1982,6,20,28.22,30.75,26.33,90.45,83.46,3.91
1982,6,21,28.43,31.75,25.42,84.68,11.95,2.53
1982,6,22,28.27,31.52,25.52,86.0,1.74,3.01
1982,6,23,28.68,32.52,25.51,86.53,1.26,3.11
1982,6,24,28.08,30.78,25.96,90.14,3.34,3.47
1982,6,25,28.15,30.71,26.32,90.35,4.15,3.25
1982,6,26,28.64,32.08,26.03,89.62,4.2,2.93
1982,6,27,28.3,31.03,26.15,89.53,2.63,3.34
1982,6,28,27.97,30.79,25.82,87.38,3.1,3.01
1982,6,29,28.12,32.02,24.68,82.27,2.58,2.44
1982,6,30,28.69,32.98,25.1,82.14,1.39,2.7
1982,7,1,29.06,33.44,24.87,82.8,2.74,2.62
1982,7,2,29.4,32.95,26.79,84.01,0.14,2.7
1982,7,3,29.13,32.48,26.89,87.05,3.26,3.32
1982,7,4,29.11,32.15,26.75,89.38,5.4,3.58
1982,7,5,29.41,33.62,26.57,82.29,1.4,4.18
1982,7,6,29.14,33.5,26.19,81.76,1.65,4.4
1982,7,7,29.26,33.52,26.01,81.88,3.47,3.83
1982,7,8,29.55,34.02,26.06,80.91,5.11,3.51
1982,7,9,29.35,33.7,25.87,82.14,1.75,3.34
1982,7,10,28.81,32.23,25.69,83.91,0.34,2.88
1982,7,11,28.26,31.32,26.1,85.72,3.1,3.15
1982,7,12,28.43,32.28,25.78,84.29,4.69,3.32
1982,7,13,28.67,32.41,25.89,83.74,11.99,3.09
1982,7,14,28.92,32.91,25.98,83.91,11.26,3.49
1982,7,15,29.62,33.95,26.37,81.64,2.16,2.6
1982,7,16,30.16,34.64,25.99,78.41,2.36,1.97
1982,7,17,29.96,34.65,26.66,79.16,2.16,2.24
1982,7,18,29.89,33.7,26.46,78.35,0.0,2.47
1982,7,19,29.31,33.69,26.63,82.08,1.11,2.55
1982,7,20,29.11,33.82,26.29,82.06,5.32,3.21
1982,7,21,28.77,32.88,25.78,83.03,5.5,3.14
1982,7,22,28.07,31.01,25.97,84.8,5.16,3.88
1982,7,23,29.15,33.97,25.93,81.18,3.37,4.36
1982,7,24,28.96,33.53,25.78,80.66,2.39,4.21
1982,7,25,29.43,33.96,25.49,81.15,3.87,3.86
1982,7,26,29.45,32.97,26.68,84.58,16.92,2.6
1982,7,27,28.49,31.28,26.41,87.74,16.71,3.02
1982,7,28,29.13,33.83,25.83,82.47,5.09,3.76
1982,7,29,28.44,31.19,26.23,84.84,4.83,2.74
1982,7,30,28.95,32.74,25.96,83.69,1.66,2.51
1982,7,31,27.74,29.94,25.42,87.22,1.72,2.71
1982,8,1,27.69,30.56,25.25,86.46,10.02,2.71
1982,8,2,27.46,29.46,25.79,90.23,36.47,5.35
1982,8,3,27.43,29.37,26.01,90.48,50.72,4.71
1982,8,4,28.24,31.36,25.72,87.41,40.85,2.93
1982,8,5,28.49,32.04,25.25,86.73,9.68,1.97
1982,8,6,27.89,30.01,26.31,92.23,2.42,2.48
1982,8,7,27.48,29.86,25.74,91.06,1.67,2.55
1982,8,8,27.06,29.64,25.44,93.03,4.42,2.38
1982,8,9,27.67,31.17,24.81,88.57,6.74,2.52
1982,8,10,28.39,32.27,24.79,85.22,7.05,2.12
1982,8,11,28.79,32.52,25.66,85.98,0.78,2.25
1982,8,12,28.38,31.91,25.73,85.55,9.33,2.28
1982,8,13,28.13,32.26,25.97,87.23,7.19,3.43
1982,8,14,27.55,30.33,25.8,91.13,10.05,3.31
1982,8,15,28.43,32.45,25.8,87.71,0.89,3.01
1982,8,16,28.79,32.66,25.8,86.82,0.28,2.3
1982,8,17,28.24,31.97,26.24,85.21,0.17,2.12
1982,8,18,28.43,32.27,25.72,85.35,0.28,2.59
1982,8,19,28.29,31.34,26.36,87.77,1.59,4.03
1982,8,20,27.97,30.53,25.98,90.12,2.29,2.81
1982,8,21,28.51,32.51,25.99,87.03,0.14,2.74
1982,8,22,27.99,31.73,25.53,89.15,5.52,2.6
1982,8,23,27.1,28.58,25.8,92.33,12.53,4.1
1982,8,24,28.47,32.12,25.42,87.1,11.77,2.66
1982,8,25,28.22,31.92,25.5,87.12,8.08,2.6
1982,8,26,27.63,30.52,25.35,88.03,1.68,2.19
1982,8,27,28.31,33.14,25.18,84.26,0.86,2.04
1982,8,28,27.97,31.82,25.77,86.29,0.06,3.96
1982,8,29,27.23,30.64,25.09,87.95,0.25,3.7
1982,8,30,27.01,29.31,25.44,90.05,6.25,3.69
1982,8,31,28.08,31.86,25.29,85.11,7.63,2.73
1982,9,1,28.37,32.52,24.59,82.85,0.76,1.76
1982,9,2,29.05,33.23,25.13,81.86,0.18,1.53
1982,9,3,28.86,32.68,25.67,83.94,0.07,1.6
1982,9,4,29.01,32.91,25.91,80.89,7.69,1.07
1982,9,5,28.92,32.92,25.92,85.24,40.18,1.54
1982,9,6,28.07,31.6,25.74,87.75,25.28,1.53
1982,9,7,28.42,31.66,26.26,87.03,0.15,1.25
1982,9,8,28.8,32.11,26.17,86.48,0.16,0.87
1982,9,9,27.98,29.72,25.57,91.19,0.09,2.3
1982,9,10,27.47,31.58,24.5,85.08,0.26,3.49
1982,9,11,27.7,31.12,25.51,87.03,4.08,3.56
1982,9,12,27.93,31.94,25.14,86.78,9.31,3.58
1982,9,13,27.96,31.94,25.4,86.71,9.23,3.82
1982,9,14,27.81,31.62,25.24,87.33,6.51,4.1
1982,9,15,28.26,32.12,25.38,86.45,3.47,3.62
1982,9,16,28.0,31.29,25.81,88.49,4.8,3.2
1982,9,17,28.14,32.1,25.16,83.9,1.6,2.38
1982,9,18,28.02,32.28,24.39,80.99,1.62,1.85
1982,9,19,28.1,32.3,24.54,81.3,0.05,1.79
1982,9,20,27.86,32.37,24.36,80.92,0.89,2.51
1982,9,21,27.75,32.45,24.12,81.28,1.88,2.71
1982,9,22,28.13,32.83,24.34,80.92,1.44,2.49
1982,9,23,28.34,32.57,24.45,78.2,4.57,1.57
1982,9,24,28.53,32.79,23.88,72.85,2.14,0.73
1982,9,25,28.5,33.62,23.69,75.1,0.06,1.44
1982,9,26,28.75,33.05,24.22,74.35,0.13,1.07
1982,9,27,28.6,33.07,24.55,73.71,0.01,1.3
1982,9,28,26.62,29.65,24.7,85.74,28.74,1.01
1982,9,29,27.18,31.58,24.18,81.42,12.02,1.75
1982,9,30,26.96,32.09,22.53,77.04,4.93,1.36
1982,10,1,27.29,32.8,22.58,76.72,0.05,1.18
1982,10,2,27.68,31.45,23.21,74.31,0.07,0.97
1982,10,3,27.27,31.7,22.98,75.79,3.92,1.13
1982,10,4,27.26,31.44,23.65,78.66,0.02,1.06
1982,10,5,27.31,31.82,23.19,76.7,0.21,0.86
1982,10,6,27.72,31.95,23.33,72.88,0.03,0.92
1982,10,7,27.38,32.9,21.96,66.37,0.01,1.54
1982,10,8,26.95,32.07,21.2,70.51,0.0,1.24
1982,10,9,27.68,32.5,22.84,69.36,0.0,0.66
1982,10,10,27.67,32.24,22.64,66.74,0.06,0.84
1982,10,11,27.82,32.9,22.98,65.96,0.15,0.91
1982,10,12,27.46,33.31,21.56,65.92,0.06,1.05
1982,10,13,27.54,33.85,22.17,64.51,0.0,0.94
1982,10,14,27.48,34.1,21.08,61.9,0.0,0.91
1982,10,15,27.18,32.02,22.02,65.93,0.0,0.81
1982,10,16,28.83,34.21,24.29,63.63,0.0,1.11
1982,10,17,29.02,33.39,24.12,64.98,0.0,0.71
1982,10,18,29.51,35.06,24.47,59.58,0.0,0.8
1982,10,19,28.59,35.06,22.77,60.66,0.0,1.31
1982,10,20,29.0,35.0,23.02,60.08,0.0,1.12
1982,10,21,28.17,31.8,24.71,65.5,0.0,1.25
1982,10,22,28.34,33.57,23.45,63.43,0.0,0.67
1982,10,23,27.95,32.58,23.81,70.38,1.14,1.13
1982,10,24,26.95,31.23,22.98,72.56,11.29,0.89
1982,10,25,25.72,31.59,20.9,68.1,1.47,1.42
1982,10,26,25.68,32.09,19.85,61.14,0.0,1.33
1982,10,27,25.77,32.43,20.22,62.06,0.0,1.18
1982,10,28,25.43,32.22,19.46,62.61,0.0,1.58
1982,10,29,25.99,32.97,19.52,59.22,0.0,1.11
1982,10,30,25.78,32.64,19.33,63.02,0.0,0.98
1982,10,31,26.05,33.05,19.59,61.74,0.0,1.13
1982,11,1,26.45,33.02,19.3,58.15,0.0,0.96
1982,11,2,27.34,34.26,20.1,53.24,0.0,0.87
1982,11,3,26.61,33.53,19.95,56.95,0.0,0.96
1982,11,4,25.33,32.67,19.78,56.24,0.0,1.29
1982,11,5,25.43,32.03,19.44,48.18,0.0,1.14
1982,11,6,24.89,32.19,17.94,50.76,0.0,1.0
1982,11,7,24.43,31.49,18.22,59.99,0.9,0.9
1982,11,8,24.6,29.81,18.7,60.25,0.36,1.17
1982,11,9,25.17,30.57,19.64,58.59,0.0,1.31
1982,11,10,22.46,25.53,20.09,74.47,0.35,1.68
1982,11,11,22.26,26.42,19.21,85.57,10.23,1.8
1982,11,12,23.86,28.95,19.63,75.49,4.0,1.48
1982,11,13,23.39,29.04,18.05,64.59,0.51,1.29
1982,11,14,23.66,28.93,18.87,60.5,0.0,1.36
1982,11,15,23.76,29.59,18.27,62.6,0.0,1.02
1982,11,16,24.14,30.86,18.09,64.09,0.0,1.16
1982,11,17,23.65,31.05,18.01,66.95,0.0,1.19
1982,11,18,23.61,30.71,16.59,62.46,0.0,1.11
1982,11,19,23.74,30.27,16.96,60.04,0.0,0.81
1982,11,20,23.86,30.69,17.53,59.06,0.0,0.65
1982,11,21,23.37,29.52,17.21,61.92,0.0,1.05
1982,11,22,23.68,30.35,18.07,62.88,0.0,1.0
1982,11,23,23.87,30.05,18.4,62.31,0.0,1.19
1982,11,24,23.08,29.94,17.95,60.13,0.0,1.57
1982,11,25,21.25,29.32,15.06,53.96,0.0,1.7
1982,11,26,20.89,28.2,13.69,44.38,0.0,1.42
1982,11,27,21.44,28.93,15.89,41.75,0.0,1.3
1982,11,28,19.8,27.32,12.06,48.7,0.0,1.41
1982,11,29,20.05,26.91,13.28,46.89,0.0,1.33
1982,11,30,19.75,26.99,13.23,49.58,0.0,1.3
1982,12,1,19.07,26.79,13.17,48.56,0.0,1.35
1982,12,2,19.39,26.75,12.77,48.83,0.0,1.26
1982,12,3,20.07,27.04,13.65,46.7,0.0,1.02
1982,12,4,20.09,27.36,12.3,48.65,0.0,1.06
1982,12,5,20.42,28.59,12.53,49.81,0.0,1.36
1982,12,6,21.56,28.51,15.84,38.81,0.0,0.89
1982,12,7,19.29,26.88,11.98,47.55,0.0,1.28
1982,12,8,19.17,26.7,12.34,49.46,0.0,1.21
1982,12,9,19.84,28.03,13.4,49.74,0.0,1.2
1982,12,10,20.55,27.61,14.88,42.83,0.0,1.13
1982,12,11,19.4,27.96,12.23,47.17,0.0,1.2
1982,12,12,20.19,27.76,12.46,54.76,0.0,0.92
1982,12,13,21.03,28.02,14.45,49.24,0.0,0.76
1982,12,14,20.36,26.48,14.94,55.98,0.0,0.83
1982,12,15,20.78,27.34,13.32,51.85,0.0,1.0
1982,12,16,21.1,28.8,14.23,49.96,0.0,1.23
1982,12,17,20.26,28.78,12.52,51.03,0.0,1.41
1982,12,18,19.83,27.25,13.02,42.59,0.0,1.42
1982,12,19,19.06,27.03,10.73,47.17,0.0,1.31
1982,12,20,19.64,27.11,12.61,46.08,0.0,1.15
1982,12,21,19.87,27.01,12.01,50.11,0.0,1.2
1982,12,22,21.21,27.52,14.44,46.36,0.0,0.82
1982,12,23,20.98,27.71,14.65,42.22,0.0,1.16
1982,12,24,20.55,28.49,12.8,44.75,0.0,1.48
1982,12,25,20.84,28.01,14.43,50.7,0.0,1.32
1982,12,26,19.34,27.58,11.82,56.27,0.23,1.63
1982,12,27,18.56,27.4,10.68,48.42,0.0,1.65
1982,12,28,18.8,27.0,11.18,50.29,0.0,1.68
1982,12,29,19.89,26.5,12.79,53.23,0.0,0.87
1982,12,30,20.1,27.0,15.27,50.04,0.0,1.15
1982,12,31,17.44,24.66,10.61,47.05,0.0,1.72
1983,1,1,16.64,24.23,9.6,41.22,0.01,1.44
1983,1,2,17.57,25.4,10.78,41.92,0.0,1.57
1983,1,3,17.29,25.13,10.93,46.26,0.0,1.53
1983,1,4,16.56,25.26,8.69,50.79,0.42,1.65
1983,1,5,16.78,25.82,8.6,43.95,0.0,1.52
1983,1,6,17.05,25.07,9.58,41.31,0.0,1.07
1983,1,7,17.78,25.35,11.09,37.69,0.0,0.94
1983,1,8,18.28,25.11,11.56,37.11,0.0,1.12
1983,1,9,18.67,26.53,10.23,50.67,0.0,1.26
1983,1,10,19.83,26.06,15.22,69.95,5.06,1.84
1983,1,11,17.88,26.07,11.44,59.86,0.0,1.55
1983,1,12,16.87,24.45,10.73,49.49,0.04,1.61
1983,1,13,17.77,26.79,9.46,47.18,0.0,1.51
1983,1,14,17.75,26.46,10.2,43.14,0.0,1.58
1983,1,15,17.34,25.79,9.79,37.0,0.0,1.45
1983,1,16,17.95,26.43,10.36,36.88,0.0,1.35
1983,1,17,19.68,29.08,10.93,46.03,0.0,1.38
1983,1,18,19.39,27.24,12.48,45.23,0.0,1.48
1983,1,19,18.71,26.85,12.52,40.06,0.0,1.6
1983,1,20,19.12,27.76,11.52,38.68,0.0,1.44
1983,1,21,19.42,28.34,11.2,36.98,0.0,1.51
1983,1,22,19.86,28.46,11.96,40.75,0.0,0.9
1983,1,23,19.69,27.38,12.6,42.11,0.0,0.96
1983,1,24,20.31,27.87,13.64,39.09,0.0,1.09
1983,1,25,19.42,27.38,12.84,47.85,0.0,1.32
1983,1,26,20.82,28.97,13.0,46.01,0.0,1.11
1983,1,27,21.52,29.41,12.31,38.57,0.02,0.91
1983,1,28,21.35,30.02,12.68,43.55,0.0,1.23
1983,1,29,20.17,28.01,13.87,58.11,0.0,2.01
1983,1,30,18.97,23.77,14.6,66.79,0.0,1.49
1983,1,31,20.92,28.43,15.64,50.97,0.02,2.67
1983,2,1,19.34,27.37,13.11,37.17,2.08,1.55
1983,2,2,18.74,27.36,11.86,37.82,0.04,2.06
1983,2,3,18.54,27.05,11.89,33.08,0.0,2.15
1983,2,4,17.38,25.37,10.03,31.97,0.0,1.97
1983,2,5,16.73,25.02,8.8,27.91,0.0,1.67
1983,2,6,17.01,25.1,8.07,23.45,0.0,1.53
1983,2,7,17.68,25.91,7.88,24.69,0.0,1.39
1983,2,8,18.47,26.13,10.38,26.48,0.0,1.37
1983,2,9,18.69,25.26,12.78,47.17,0.01,1.28
1983,2,10,20.65,29.5,11.73,55.28,0.02,1.26
1983,2,11,21.88,30.17,13.68,32.59,0.0,1.67
1983,2,12,21.19,29.33,14.92,23.73,0.0,1.78
1983,2,13,21.27,29.63,12.59,21.78,0.0,1.51
1983,2,14,23.74,31.95,14.97,25.82,0.0,1.54
1983,2,15,24.54,33.73,16.8,42.36,0.0,1.88
1983,2,16,25.34,34.38,16.95,43.92,0.0,2.0
1983,2,17,25.94,34.57,18.66,45.45,0.0,1.95
1983,2,18,26.51,34.38,18.65,34.26,0.0,1.56
1983,2,19,25.18,32.1,19.41,47.69,0.07,2.29
1983,2,20,23.94,32.59,15.88,28.64,0.0,1.88
1983,2,21,23.88,32.03,16.7,27.95,0.0,1.78
1983,2,22,24.45,31.43,17.34,41.83,0.36,1.34
1983,2,23,23.98,29.7,18.03,51.21,4.86,1.76
1983,2,24,24.88,31.83,17.98,56.22,0.48,1.61
1983,2,25,25.65,32.7,18.69,52.07,0.01,2.39
1983,2,26,23.2,29.72,19.14,61.66,1.84,3.03
1983,2,27,22.52,29.69,16.71,59.66,11.64,2.0
1983,2,28,22.27,30.71,14.2,36.01,0.21,1.68
1983,3,1,22.91,31.88,13.82,40.7,0.0,1.93
1983,3,2,24.86,33.37,16.78,54.29,0.0,2.21
1983,3,3,25.62,32.39,18.38,65.73,0.08,2.16
1983,3,4,26.97,34.65,20.31,57.05,1.43,2.15
1983,3,5,26.57,34.74,19.14,48.75,0.01,1.85
1983,3,6,24.97,31.94,17.54,49.59,0.0,2.03
1983,3,7,25.62,33.6,18.62,43.01,0.0,1.78
1983,3,8,25.21,33.26,17.17,33.72,0.0,1.88
1983,3,9,25.66,34.28,16.59,46.87,0.0,1.85
1983,3,10,27.13,36.24,18.26,45.51,0.0,1.99
1983,3,11,27.85,37.5,19.92,52.57,0.01,2.73
1983,3,12,28.61,38.66,19.73,46.2,0.0,3.17
1983,3,13,28.53,38.32,20.87,45.8,0.0,3.07
1983,3,14,26.86,36.94,16.62,31.11,0.0,2.46
1983,3,15,27.92,37.24,19.01,48.63,0.01,3.43
1983,3,16,27.67,34.94,22.87,66.47,5.02,2.64
1983,3,17,27.03,34.46,19.44,56.18,0.81,1.85
1983,3,18,28.56,36.62,21.07,56.94,0.0,2.78
1983,3,19,28.74,36.85,22.49,64.01,5.75,3.82
1983,3,20,26.23,29.95,22.97,74.52,10.34,2.9
1983,3,21,27.75,33.43,22.8,66.93,0.31,4.38
1983,3,22,26.48,33.63,18.63,43.9,0.7,3.53
1983,3,23,23.95,33.45,15.51,28.13,0.01,1.88
1983,3,24,24.77,33.69,14.44,28.53,0.0,1.81
1983,3,25,25.13,34.46,14.87,29.21,0.0,1.6
1983,3,26,26.43,36.45,16.3,49.92,0.0,2.45
1983,3,27,28.66,38.0,20.03,58.04,0.0,2.55
1983,3,28,30.11,39.27,21.85,58.39,0.0,2.44
1983,3,29,30.56,38.14,23.56,55.66,0.0,2.56
1983,3,30,30.73,39.35,22.42,37.49,0.0,1.69
1983,3,31,29.26,38.57,21.42,29.3,0.02,1.66
1983,4,1,29.11,39.53,19.05,23.92,0.0,2.13
1983,4,2,29.87,39.82,19.16,35.71,0.0,2.34
1983,4,3,31.03,40.9,23.11,49.18,0.0,3.0
1983,4,4,32.05,42.17,23.23,45.32,0.0,2.9
1983,4,5,33.06,41.52,25.06,29.89,0.0,3.74
1983,4,6,31.97,40.96,23.71,38.17,0.01,2.8
1983,4,7,31.65,40.59,22.84,35.26,0.01,3.04
1983,4,8,32.36,41.59,23.87,43.35,0.04,4.08
1983,4,9,32.85,41.94,24.94,49.71,0.21,3.58
1983,4,10,31.55,39.8,25.03,55.88,5.22,3.62
1983,4,11,29.58,34.9,24.97,59.73,4.18,2.7
1983,4,12,30.78,38.32,23.36,51.18,0.91,3.23
1983,4,13,30.06,36.33,23.94,53.21,0.36,3.43
1983,4,14,30.8,36.87,25.3,54.33,0.59,2.05
1983,4,15,30.9,38.6,23.85,39.14,0.22,2.5
1983,4,16,29.13,37.8,21.2,42.2,0.17,2.69
1983,4,17,27.94,33.33,22.38,42.9,0.01,2.96
1983,4,18,29.2,35.37,22.58,42.7,0.0,2.56
1983,4,19,29.79,36.74,24.88,39.3,0.01,2.5
1983,4,20,30.16,39.13,22.25,31.55,0.01,2.48
1983,4,21,30.37,38.6,21.17,28.36,0.04,1.94
1983,4,22,31.47,38.97,23.26,35.67,0.0,2.15
1983,4,23,31.44,39.47,22.18,42.79,0.49,2.91
1983,4,24,31.47,39.1,25.18,54.22,2.69,3.67
1983,4,25,29.87,36.42,24.37,64.84,5.57,2.52
1983,4,26,29.65,34.49,25.44,65.94,7.71,2.28
1983,4,27,31.6,38.11,25.61,54.28,1.05,3.0
1983,4,28,30.54,36.74,25.32,62.23,8.7,4.49
1983,4,29,29.33,34.45,25.52,73.81,30.55,5.23
1983,4,30,29.23,35.02,25.86,77.52,41.74,4.87
1983,5,1,28.54,33.02,25.3,79.4,27.01,4.73
1983,5,2,29.13,34.2,25.7,74.79,10.85,4.8
1983,5,3,28.82,33.34,25.18,76.49,14.36,4.18
1983,5,4,28.86,33.33,25.32,80.71,25.41,3.61
1983,5,5,29.15,34.08,25.14,77.83,14.29,3.08
1983,5,6,29.26,34.77,25.22,74.45,0.1,3.76
1983,5,7,28.4,33.27,24.59,76.17,0.21,3.7
1983,5,8,27.32,31.4,24.21,76.55,0.36,2.75
1983,5,9,27.06,31.05,23.63,79.64,1.11,2.37
1983,5,10,26.69,30.1,24.03,79.51,0.06,2.05
1983,5,11,26.34,30.65,23.07,77.72,3.42,1.56
1983,5,12,27.09,31.25,23.54,76.81,18.89,1.64
